ts,co2,humidity,light_level,pir,temperature,co2_level,line_1_period_in,line_1_period_out,line_1_total_in,line_1_total_out,open_windows_all
2025-09-01 08:30:00,418.0,40.0,1.0,0,30.1,Low,0,0,0,0,0
2025-09-01 08:40:00,419.0,40.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-01 08:50:00,420.0,40.0,1.0,0,30.2,Low,0,0,0,0,0
2025-09-01 09:00:00,421.0,40.0,1.0,0,30.2,Low,0,0,0,0,0
2025-09-01 09:10:00,422.0,40.0,1.0,0,30.2,Low,0,0,0,0,0
2025-09-01 09:20:00,425.0,40.0,1.0,0,30.2,Low,0,0,0,0,1
2025-09-01 09:30:00,431.0,40.0,1.0,0,30.0,Low,1,1,1,1,0
2025-09-01 09:40:00,437.0,40.0,1.0,0,30.1,Low,0,0,1,1,0
2025-09-01 09:50:00,444.0,40.0,0.0,0,30.2,Low,0,0,1,1,0
2025-09-01 10:00:00,455.0,39.5,0.0,0,30.2,Low,0,0,1,1,0
2025-09-01 10:10:00,467.0,39.5,1.0,0,30.2,Low,0,0,1,1,0
2025-09-01 10:20:00,477.0,39.5,1.0,0,30.2,Low,0,0,1,1,0
2025-09-01 10:30:00,488.0,39.5,0.0,0,30.2,Low,0,0,1,1,0
2025-09-01 10:40:00,494.0,39.5,0.0,0,30.2,Low,0,0,1,1,0
2025-09-01 10:50:00,497.0,39.5,0.0,0,30.2,Low,0,0,1,1,0
2025-09-01 11:00:00,501.0,39.5,0.0,0,30.2,Medium,0,0,1,1,0
2025-09-01 11:10:00,504.0,39.5,0.0,0,30.2,Medium,0,0,1,1,0
2025-09-01 11:20:00,508.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 11:30:00,513.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 11:40:00,516.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 11:50:00,525.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 12:00:00,528.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 12:10:00,529.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 12:20:00,530.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 12:30:00,532.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 12:40:00,533.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 12:50:00,533.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 13:00:00,534.0,39.5,0.0,0,30.1,Medium,0,0,1,1,0
2025-09-01 13:10:00,535.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 13:20:00,535.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 13:30:00,535.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 13:50:00,535.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 14:00:00,537.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 14:10:00,539.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 14:20:00,539.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 14:30:00,542.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 14:40:00,543.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 14:50:00,543.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 15:00:00,542.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 15:10:00,541.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 15:20:00,541.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 15:30:00,542.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 15:40:00,542.0,39.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 15:50:00,542.0,39.0,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 16:00:00,542.0,39.0,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 16:10:00,542.0,39.5,0.0,0,30.0,Medium,0,0,1,1,0
2025-09-01 16:20:00,543.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 16:30:00,542.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 16:40:00,543.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 16:50:00,543.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 17:00:00,543.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 17:10:00,542.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 17:20:00,542.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 17:30:00,542.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 17:40:00,542.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 17:50:00,540.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 18:00:00,539.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 18:10:00,539.0,39.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 18:20:00,539.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 18:30:00,539.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 18:40:00,539.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 18:50:00,538.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 19:00:00,538.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 19:10:00,536.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 19:20:00,536.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 19:30:00,535.0,40.0,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 19:40:00,532.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 19:50:00,529.0,40.0,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 20:00:00,528.0,40.0,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 20:10:00,526.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 20:20:00,527.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 20:30:00,524.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 20:40:00,522.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 20:50:00,521.0,40.5,0.0,0,29.9,Medium,0,0,1,1,0
2025-09-01 21:00:00,518.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 21:10:00,515.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 21:20:00,513.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 21:30:00,509.0,40.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 21:40:00,508.0,41.0,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 21:50:00,507.0,41.0,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 22:00:00,506.0,41.0,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 22:10:00,505.0,41.5,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 22:20:00,504.0,42.0,0.0,0,29.8,Medium,0,0,1,1,0
2025-09-01 22:30:00,500.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 22:40:00,498.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 22:50:00,491.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 23:00:00,492.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 23:10:00,491.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 23:20:00,490.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 23:30:00,490.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 23:40:00,490.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-01 23:50:00,489.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 00:00:00,489.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 00:10:00,488.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 00:20:00,486.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 00:30:00,486.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 00:40:00,486.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 00:50:00,486.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 01:00:00,484.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 01:10:00,483.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 01:20:00,480.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 01:30:00,480.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 01:40:00,480.0,42.5,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 01:50:00,478.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 02:00:00,478.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 02:10:00,476.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 02:20:00,475.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 02:30:00,474.0,42.0,0.0,0,29.7,Low,0,0,1,1,0
2025-09-02 02:40:00,475.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 02:50:00,474.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 03:00:00,474.0,42.0,0.0,0,29.8,Low,0,0,1,1,0
2025-09-02 03:10:00,473.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 03:20:00,471.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 03:30:00,472.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 03:40:00,471.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 03:50:00,470.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 04:00:00,470.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 04:10:00,469.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 04:20:00,469.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 04:30:00,468.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 04:40:00,466.0,42.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 04:50:00,466.0,41.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 05:00:00,466.0,41.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 05:10:00,465.0,41.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-02 05:20:00,464.0,41.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 05:30:00,465.0,41.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 05:40:00,464.0,41.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 05:50:00,463.0,41.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 06:00:00,462.0,40.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 06:10:00,462.0,40.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 06:20:00,462.0,40.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 06:30:00,461.0,39.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 06:40:00,461.0,39.0,1.0,0,29.9,Low,0,0,0,0,0
2025-09-02 06:50:00,461.0,38.5,1.0,0,29.9,Low,0,0,0,0,0
2025-09-02 07:00:00,461.0,39.0,1.0,0,30.0,Low,0,0,0,0,0
2025-09-02 07:10:00,461.0,38.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 07:20:00,460.0,39.0,1.0,0,30.0,Low,0,0,0,0,0
2025-09-02 07:30:00,460.0,39.0,1.0,0,30.0,Low,0,0,0,0,0
2025-09-02 07:40:00,460.0,38.5,1.0,0,30.0,Low,0,0,0,0,0
2025-09-02 07:50:00,460.0,38.5,1.0,0,30.1,Low,0,0,0,0,0
2025-09-02 08:00:00,460.0,38.5,1.0,0,30.1,Low,0,0,0,0,0
2025-09-02 08:10:00,460.0,38.5,1.0,0,30.1,Low,0,0,0,0,0
2025-09-02 08:20:00,459.0,38.5,1.0,0,30.1,Low,0,0,0,0,0
2025-09-02 08:30:00,458.0,38.0,1.0,0,30.1,Low,0,0,0,0,0
2025-09-02 08:40:00,458.0,37.0,1.0,0,30.1,Low,0,0,0,0,0
2025-09-02 08:50:00,458.0,37.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 09:00:00,459.0,37.0,1.0,0,30.2,Low,0,0,0,0,0
2025-09-02 09:10:00,458.0,37.0,1.0,0,30.2,Low,0,0,0,0,0
2025-09-02 09:20:00,458.0,36.5,1.0,0,30.2,Low,0,0,0,0,0
2025-09-02 09:30:00,457.0,36.5,1.0,0,30.2,Low,0,0,0,0,0
2025-09-02 09:40:00,458.0,36.5,1.0,0,30.3,Low,0,0,0,0,0
2025-09-02 09:50:00,456.0,36.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 10:00:00,456.0,37.0,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 10:10:00,455.0,36.0,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 10:20:00,454.0,36.5,1.0,0,30.3,Low,0,0,0,0,0
2025-09-02 10:30:00,453.0,35.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 10:40:00,453.0,36.0,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 10:50:00,453.0,36.0,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 11:00:00,454.0,35.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 11:10:00,453.0,35.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-02 11:20:00,452.0,35.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 11:30:00,452.0,35.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 11:40:00,451.0,35.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 11:50:00,451.0,35.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 12:00:00,450.0,35.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 12:10:00,450.0,35.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 12:20:00,449.0,35.5,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 12:30:00,447.0,35.5,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 12:40:00,447.0,35.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 12:50:00,448.0,35.0,0.0,0,30.2,Low,0,0,0,0,0
2025-09-02 13:00:00,448.0,35.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 13:10:00,447.0,35.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 13:20:00,447.0,35.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 13:30:00,446.0,35.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 13:40:00,446.0,35.5,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 13:50:00,447.0,35.5,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 14:00:00,447.0,36.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 14:10:00,447.0,36.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 14:20:00,446.0,36.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 14:30:00,443.0,36.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 14:40:00,445.0,36.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 14:50:00,445.0,36.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 15:00:00,446.0,36.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 15:10:00,448.0,36.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 15:20:00,446.0,36.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 15:30:00,448.0,36.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 15:40:00,447.0,35.5,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 15:50:00,447.0,35.5,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 16:00:00,449.0,35.5,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 16:10:00,449.0,35.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 16:20:00,450.0,35.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 16:30:00,450.0,35.0,0.0,0,30.1,Low,0,0,0,0,0
2025-09-02 16:40:00,450.0,35.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 16:50:00,449.0,35.0,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 17:00:00,450.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 17:10:00,449.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 17:20:00,449.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 17:30:00,450.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 17:40:00,449.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 17:50:00,449.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 18:00:00,449.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 18:10:00,448.0,34.5,0.0,0,30.0,Low,0,0,0,0,0
2025-09-02 18:20:00,447.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 18:30:00,445.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 18:40:00,446.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 18:50:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 19:00:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 19:10:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 19:20:00,445.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 19:30:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 19:40:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 19:50:00,443.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 20:00:00,443.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 20:10:00,443.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 20:20:00,443.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 20:30:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 20:40:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 20:50:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 21:00:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 21:10:00,444.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 21:20:00,445.0,35.0,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 21:30:00,445.0,34.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 21:40:00,445.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 21:50:00,445.0,34.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 22:00:00,445.0,34.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 22:10:00,444.0,34.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 22:20:00,443.0,34.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 22:30:00,444.0,34.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 22:40:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 22:50:00,444.0,34.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 23:00:00,444.0,34.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-02 23:10:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 23:20:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 23:30:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 23:40:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-02 23:50:00,443.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 00:00:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 00:10:00,443.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 00:20:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 00:30:00,445.0,34.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 00:40:00,446.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 00:50:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 01:00:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 01:10:00,445.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 01:20:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 01:30:00,444.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 01:40:00,444.0,35.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 01:50:00,443.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 02:00:00,443.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 02:10:00,443.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 02:20:00,442.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 02:30:00,442.0,35.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 02:40:00,442.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 02:50:00,442.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 03:00:00,442.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 03:10:00,442.0,35.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 03:20:00,442.0,35.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 03:30:00,443.0,35.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 03:40:00,443.0,35.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 03:50:00,442.0,35.0,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 04:00:00,440.0,35.0,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 04:10:00,441.0,35.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 04:20:00,440.0,35.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 04:30:00,440.0,35.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 04:40:00,440.0,35.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 04:50:00,439.0,35.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 05:00:00,441.0,35.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 05:10:00,444.0,35.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 05:20:00,445.0,35.5,0.0,0,29.7,Low,0,0,0,0,0
2025-09-03 05:30:00,445.0,35.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 05:40:00,444.0,35.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 05:50:00,443.0,35.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 06:00:00,443.0,35.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 06:10:00,441.0,35.5,0.0,0,29.8,Low,0,0,0,0,0
2025-09-03 06:20:00,440.0,35.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-03 06:30:00,441.0,35.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-03 06:40:00,442.0,35.5,0.0,0,29.9,Low,0,0,0,0,0
2025-09-03 06:50:00,442.0,35.5,1.0,0,29.9,Low,0,0,0,0,0
2025-09-03 07:00:00,443.0,35.0,1.0,0,29.9,Low,0,0,0,0,0
2025-09-03 07:20:00,443.0,35.0,1.0,0,30.0,Low,0,0,0,0,0
2025-09-03 07:30:00,443.0,35.0,1.0,0,30.0,Low,0,0,0,0,0
2025-09-03 07:40:00,442.0,35.0,1.0,0,30.0,Low,0,0,0,0,0
2025-09-03 07:50:00,442.0,35.0,1.0,0,30.1,Low,0,0,0,0,0
2025-09-03 08:00:00,443.0,35.0,1.0,0,30.1,Low,0,0,0,0,0
2025-09-03 08:10:00,443.0,35.0,1.0,0,30.1,Low,0,0,0,0,0
2025-09-03 08:20:00,443.0,35.0,0.5,0,30.05,Low,0,0,0,0,0
2025-09-03 08:30:00,444.0,34.5,1.0,0,30.2,Low,0,0,0,0,0
2025-09-03 08:40:00,444.0,34.5,1.0,0,30.2,Low,0,0,0,0,0
2025-09-03 08:50:00,444.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 09:00:00,445.0,34.5,1.0,0,30.2,Low,0,0,0,0,0
2025-09-03 09:20:00,444.0,34.5,1.0,0,30.3,Low,0,0,0,0,0
2025-09-03 09:30:00,444.0,35.0,1.0,0,30.3,Low,0,0,0,0,0
2025-09-03 09:40:00,445.0,34.5,1.0,0,30.3,Low,0,0,0,0,0
2025-09-03 09:50:00,445.0,34.5,1.0,0,30.3,Low,0,0,0,0,0
2025-09-03 10:00:00,445.0,34.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-03 10:10:00,446.0,34.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-03 10:20:00,446.0,34.5,1.0,0,30.3,Low,0,0,0,0,0
2025-09-03 10:30:00,446.0,34.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-03 10:40:00,447.0,35.0,0.0,0,30.4,Low,0,0,0,0,0
2025-09-03 10:50:00,448.0,34.5,0.0,0,30.4,Low,0,0,0,0,0
2025-09-03 11:00:00,448.0,34.5,0.0,0,30.4,Low,0,0,0,0,0
2025-09-03 11:10:00,449.0,34.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-03 11:20:00,449.0,34.5,0.0,0,30.3,Low,0,0,0,0,0
2025-09-03 11:30:00,449.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 11:40:00,449.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 11:50:00,449.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 12:00:00,449.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 12:10:00,448.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 12:20:00,448.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 12:30:00,449.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 12:40:00,447.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 12:50:00,448.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 13:00:00,449.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 13:10:00,449.0,34.5,0.0,0,30.2,Low,0,0,0,0,0
2025-09-03 13:20:00,449.0,34.5,0.0,0,30.1,Low,0,0,0,0,0
